Id,SalePrice
1574,147716.203125
1575,278696.25
1576,256306.03125
1577,181586.671875
1578,147221.90625
1579,156323.28125
1580,196483.78125
1581,167605.453125
1582,131887.78125
1583,347810.5625
1584,230225.53125
1585,147118.203125
1586,85273.265625
1587,111305.5234375
1588,172468.9375
1589,132316.859375
1590,126868.4453125
1591,109598.9921875
1592,122969.078125
1593,121833.1953125
1594,147225.484375
1595,156487.984375
1596,212876.671875
1597,224927.125
1598,209496.90625
1599,167841.78125
1600,164908.984375
1601,85945.9765625
1602,148070.828125
1603,113368.2109375
1604,269074.75
1605,235337.734375
1606,165730.421875
1607,217856.875
1608,199458.0625
1609,180571.859375
1610,160475.984375
1611,134404.15625
1612,184873.203125
1613,183489.140625
1614,134301.875
1615,97194.4921875
1616,91532.625
1617,98581.2578125
1618,129124.828125
1619,156673.6875
1620,195853.625
1621,149595.75
1622,162936.078125
1623,248754.296875
1624,241908.421875
1625,124733.703125
1626,181228.828125
1627,198445.328125
1628,279871.1875
1629,166766.9375
1630,392014.0625
1631,193001.484375
1632,238737.953125
1633,171298.234375
1634,192635.484375
1635,182563.890625
1636,151424.390625
1637,238154.453125
1638,212311.046875
1639,192199.546875
1640,252058.984375
1641,185362.96875
1642,220970.703125
1643,219268.203125
1644,216969.578125
1645,233752.375
1646,161120.21875
1647,151919.8125
1648,140203.828125
1649,142842.828125
1650,139899.140625
1651,133437.484375
1652,98614.84375
1653,95330.3984375
1654,146250.78125
1655,131256.578125
1656,140451.15625
1657,145037.1875
1658,150036.09375
1659,109579.75
1660,208284.6875
1661,423674.40625
1662,376985.4375
1663,373287.0
1664,567375.25
1665,272509.9375
1666,301885.15625
1667,248800.34375
1668,299161.6875
1669,256648.265625
1670,303226.25
1671,306706.75
1672,505565.375
1673,285838.875
1674,256557.25
1675,209612.890625
1676,212686.671875
1677,213205.453125
1678,579092.5625
1679,429061.4375
1680,286040.875
1681,210646.40625
1682,288459.46875
1683,197797.09375
1684,179112.921875
1685,185828.484375
1686,165106.828125
1687,166726.515625
1688,195821.875
1689,202146.828125
1690,192336.578125
1691,184579.765625
1692,238912.734375
1693,166608.328125
1694,187979.671875
1695,161448.734375
1696,284800.9375
1697,160483.953125
1698,347915.6875
1699,273248.8125
1700,237581.953125
1701,276294.4375
1702,269555.6875
1703,238782.953125
1704,307624.21875
1705,220773.546875
1706,543890.4375
1707,208909.875
1708,210834.5
1709,259287.765625
1710,224548.375
1711,251522.234375
1712,273838.3125
1713,297303.71875
1714,232874.140625
1715,210560.421875
1716,178617.0625
1717,166151.296875
1718,139004.765625
1719,213581.671875
1720,228120.484375
1721,160831.0
1722,127080.765625
1723,167722.78125
1724,218333.796875
1725,248231.296875
1726,194150.84375
1727,167938.453125
1728,190680.328125
1729,166019.734375
1730,159354.296875
1731,141929.265625
1732,152004.421875
1733,131731.078125
1734,130428.3359375
1735,135197.484375
1736,125879.9609375
1737,354545.59375
1738,225201.265625
1739,314487.78125
1740,267264.8125
1741,216025.734375
1742,180690.640625
1743,176817.6875
1744,280801.34375
1745,207780.65625
1746,197849.921875
1747,217677.25
1748,250027.890625
1749,159124.109375
1750,156832.53125
1751,256801.84375
1752,130969.25
1753,169583.203125
1754,212887.75
1755,193784.703125
1756,156810.796875
1757,121696.5703125
1758,170523.8125
1759,168060.03125
1760,172925.765625
1761,177022.34375
1762,183579.921875
1763,177305.40625
1764,124279.1796875
1765,194388.515625
1766,215410.96875
1767,263679.9375
1768,156022.984375
1769,161838.640625
1770,146580.09375
1771,148416.5625
1772,155430.671875
1773,148660.8125
1774,202417.703125
1775,142446.65625
1776,136053.703125
1777,113284.5390625
1778,151189.515625
1779,134138.140625
1780,168872.375
1781,140101.765625
1782,104515.1484375
1783,165795.9375
1784,120897.671875
1785,130218.984375
1786,139105.328125
1787,163054.28125
1788,91410.0859375
1789,115613.75
1790,101692.625
1791,249045.5625
1792,163768.078125
1793,144318.046875
1794,150763.609375
1795,137636.625
1796,125889.296875
1797,158645.0
1798,127104.7734375
1799,116842.0625
1800,132406.546875
1801,146588.265625
1802,123649.4609375
1803,166079.984375
1804,151967.9375
1805,142812.609375
1806,112234.9296875
1807,164178.625
1808,131235.484375
1809,137633.78125
1810,147125.5625
1811,115253.5390625
1812,135967.125
1813,123226.2890625
1814,105312.953125
1815,83621.5390625
1816,107530.6953125
1817,159842.046875
1818,182197.46875
1819,123763.484375
1820,84991.7421875
1821,87255.3671875
1822,157036.953125
1823,87842.34375
1824,141123.234375
1825,135243.953125
1826,118274.6015625
1827,110988.7578125
1828,153753.9375
1829,149144.625
1830,153069.109375
1831,142453.0
1832,143917.046875
1833,143426.265625
1834,127823.6015625
1835,132159.9375
1836,131134.59375
1837,115286.2109375
1838,146858.5625
1839,89746.5546875
1840,147397.40625
1841,149762.640625
1842,112827.59375
1843,157592.109375
1844,136611.984375
1845,160434.09375
1846,154372.015625
1847,171512.4375
1848,82775.328125
1849,135749.859375
1850,130537.5703125
1851,160411.5625
1852,123021.5859375
1853,144656.984375
1854,160348.734375
1855,179841.921875
1856,221166.3125
1857,196583.53125
1858,162380.296875
1859,123306.5390625
1860,169963.390625
1861,122667.8359375
1862,303950.65625
1863,283019.09375
1864,283066.0625
1865,310191.0625
1866,298964.75
1867,231987.4375
1868,343921.125
1869,205135.15625
1870,217958.640625
1871,238216.109375
1872,175000.0625
1873,266217.1875
1874,160073.671875
1875,229272.140625
1876,207083.046875
1877,225870.8125
1878,227384.625
1879,147785.3125
1880,137901.671875
1881,305394.8125
1882,260309.390625
1883,198200.609375
1884,221543.375
1885,251495.421875
1886,307502.03125
1887,220686.390625
1888,297372.5
1889,175926.953125
1890,148518.453125
1891,132876.640625
1892,120163.2734375
1893,184272.453125
1894,150368.34375
1895,159261.78125
1896,140250.046875
1897,139859.328125
1898,118664.34375
1899,146727.390625
1900,143485.84375
1901,176349.671875
1902,168929.625
1903,193712.875
1904,151853.828125
1905,190011.4375
1906,167907.734375
1907,225707.71875
1908,108020.4453125
1909,137241.8125
1910,123787.7890625
1911,250324.953125
1912,270172.875
1913,174335.3125
1914,89996.4375
1915,293981.5
1916,150609.25
1917,238126.1875
1918,137215.203125
1919,177908.5
1920,184330.984375
1921,430168.5625
1922,291268.6875
1923,185664.515625
1924,223444.609375
1925,216870.15625
1926,405565.625
1927,140170.765625
1928,166112.078125
1929,131703.296875
1930,127714.6796875
1931,155792.859375
1932,152668.46875
1933,207584.828125
1934,188810.296875
1935,182638.53125
1936,202498.15625
1937,180156.625
1938,178826.171875
1939,225284.609375
1940,186306.265625
1941,182563.859375
1942,195857.734375
1943,180500.75
1944,303521.75
1945,346305.625
1946,119671.125
1947,253176.734375
1948,171962.4375
1949,240227.984375
1950,180150.578125
1951,281659.3125
1952,220552.15625
1953,192932.421875
1954,186895.546875
1955,145824.671875
1956,370904.9375
1957,161844.4375
1958,293013.15625
1959,170395.609375
1960,120348.5625
1961,136871.640625
1962,97995.4140625
1963,114077.6015625
1964,112235.0546875
1965,138124.671875
1966,125544.3203125
1967,289470.71875
1968,396736.9375
1969,384089.21875
1970,456957.21875
1971,465260.34375
1972,345316.0
1973,242420.359375
1974,301226.21875
1975,576704.0
1976,271438.5625
1977,388386.78125
1978,363772.9375
1979,293502.46875
1980,189707.390625
1981,306040.375
1982,202232.21875
1983,187969.828125
1984,181088.921875
1985,228770.546875
1986,222618.25
1987,173751.703125
1988,186404.484375
1989,196646.578125
1990,214597.953125
1991,220536.09375
1992,220734.296875
1993,175140.890625
1994,251746.71875
1995,188743.171875
1996,274924.84375
1997,280613.75
1998,372211.59375
1999,252672.28125
2000,296334.28125
2001,256501.765625
2002,241081.671875
2003,253843.984375
2004,277820.53125
2005,207211.109375
2006,214514.171875
2007,251070.734375
2008,221723.109375
2009,203302.609375
2010,197423.015625
2011,140255.25
2012,168407.203125
2013,197297.59375
2014,201492.15625
2015,203418.640625
2016,206291.6875
2017,198433.125
2018,143355.96875
2019,135377.875
2020,119406.171875
2021,117379.6796875
2022,187705.0625
2023,179805.171875
2024,293094.3125
2025,339672.9375
2026,176088.625
2027,162312.3125
2028,167271.046875
2029,167351.953125
2030,242273.171875
2031,216268.765625
2032,223294.375
2033,242395.3125
2034,169129.265625
2035,224860.875
2036,193650.25
2037,196738.453125
2038,239151.828125
2039,201830.40625
2040,438353.6875
2041,219977.640625
2042,205448.75
2043,189212.5
2044,200412.5
2045,206299.578125
2046,157195.140625
2047,159940.3125
2048,148004.953125
2049,170245.578125
2050,173645.578125
2051,115893.2734375
2052,142539.546875
2053,144865.390625
2054,102248.2421875
2055,169092.75
2056,136146.453125
2057,136349.171875
2058,232406.59375
2059,155145.515625
2060,188245.78125
2061,186125.171875
2062,142816.765625
2063,113960.8984375
2064,152221.84375
2065,129857.46875
2066,188979.03125
2067,135129.265625
2068,174965.765625
2069,100314.0859375
2070,123048.4921875
2071,112164.8984375
2072,181815.765625
2073,140390.78125
2074,126181.3203125
2075,148902.34375
2076,129513.4296875
2077,172062.390625
2078,137865.984375
2079,147253.5625
2080,108502.875
2081,137174.734375
2082,147138.546875
2083,151503.765625
2084,111785.9609375
2085,121395.4921875
2086,118401.15625
2087,139091.03125
2088,125165.3671875
2089,86303.1953125
2090,118595.875
2091,127959.6484375
2092,142817.15625
2093,134227.5625
2094,107873.8046875
2095,160261.109375
2096,95265.7734375
2097,112594.2578125
2098,167137.703125
2099,88912.5078125
2100,112953.3046875
2101,137210.015625
2102,134204.671875
2103,116086.0703125
2104,163115.390625
2105,135105.0625
2106,115032.3359375
2107,223525.328125
2108,120614.1796875
2109,119664.7578125
2110,143453.953125
2111,143861.328125
2112,145994.734375
2113,120412.7265625
2114,110399.203125
2115,152720.015625
2116,112063.296875
2117,153817.5
2118,123571.6640625
2119,103947.15625
2120,117800.3359375
2121,118317.90625
2122,137794.5
2123,86774.5625
2124,159450.140625
2125,167036.703125
2126,186168.40625
2127,139845.203125
2128,143957.421875
2129,108008.796875
2130,151057.671875
2131,109960.59375
2132,129755.703125
2133,127367.5703125
2134,127294.6796875
2135,100314.8515625
2136,119658.6953125
2137,129845.0859375
2138,144084.640625
2139,138707.171875
2140,147468.453125
2141,146810.40625
2142,141157.3125
2143,163060.90625
2144,154441.078125
2145,142483.359375
2146,164904.1875
2147,186926.984375
2148,152554.953125
2149,162764.96875
2150,175702.234375
2151,112881.6953125
2152,152511.796875
2153,215810.859375
2154,118433.1171875
2155,152523.609375
2156,297970.28125
2157,248088.5
2158,234045.046875
2159,205948.84375
2160,184293.765625
2161,245872.703125
2162,498264.4375
2163,317455.3125
2164,239953.453125
2165,189186.859375
2166,162237.28125
2167,238280.296875
2168,211639.640625
2169,209615.515625
2170,134998.828125
2171,168363.140625
2172,149737.78125
2173,181638.484375
2174,240435.71875
2175,279879.6875
2176,328626.6875
2177,257719.640625
2178,212934.21875
2179,147284.1875
2180,277547.1875
2181,194052.234375
2182,234894.140625
2183,193161.109375
2184,146546.953125
2185,139991.03125
2186,144689.515625
2187,154025.109375
2188,148459.265625
2189,200883.15625
2190,91168.828125
2191,95630.2734375
2192,106195.6640625
2193,113096.875
2194,102159.046875
2195,111528.7265625
2196,120031.7109375
2197,118727.1640625
2198,140582.671875
2199,175109.890625
2200,157469.46875
2201,155562.265625
2202,163889.546875
2203,182120.265625
2204,182484.515625
2205,142878.53125
2206,150614.453125
2207,194608.84375
2208,221746.1875
2209,173132.640625
2210,118313.5546875
2211,115891.1484375
2212,113477.234375
2213,114532.6796875
2214,146491.015625
2215,110968.4453125
2216,176308.984375
2217,107205.578125
2218,105649.953125
2219,90171.65625
2220,107817.5703125
2221,296718.4375
2222,268280.46875
2223,242093.1875
2224,221646.484375
2225,152958.53125
2226,239275.609375
2227,205966.109375
2228,262735.71875
2229,236773.078125
2230,160487.078125
2231,215290.234375
2232,176232.640625
2233,203191.5
2234,225367.96875
2235,251399.0
2236,324398.0625
2237,414312.09375
2238,218974.46875
2239,128015.59375
2240,168667.296875
2241,182025.984375
2242,149875.640625
2243,132597.375
2244,117838.7734375
2245,130153.4453125
2246,128106.3203125
2247,99564.71875
2248,129085.5703125
2249,129452.4921875
2250,125653.7421875
2251,184986.140625
2252,193594.8125
2253,158316.25
2254,177688.265625
2255,202204.3125
2256,179526.265625
2257,218440.421875
2258,159369.140625
2259,180379.921875
2260,173811.890625
2261,177329.453125
2262,198250.953125
2263,324747.625
2264,217651.296875
2265,161362.015625
2266,249133.453125
2267,432180.8125
2268,365097.8125
2269,162616.734375
2270,189460.90625
2271,227043.890625
2272,216367.765625
2273,163358.9375
2274,190808.390625
2275,185270.53125
2276,189800.0625
2277,188305.265625
2278,157643.015625
2279,141381.765625
2280,135925.265625
2281,174909.03125
2282,198475.984375
2283,110862.9296875
2284,111173.296875
2285,128734.65625
2286,133546.96875
2287,323883.375
2288,285598.21875
2289,424903.96875
2290,448674.90625
2291,298829.875
2292,420920.78125
2293,553890.125
2294,355759.84375
2295,537852.5625
2296,315488.5
2297,287218.5625
2298,308981.125
2299,386522.3125
2300,332025.4375
2301,260924.265625
2302,276710.90625
2303,239283.78125
2304,253122.5625
2305,215937.453125
2306,211637.640625
2307,206593.8125
2308,228058.390625
2309,233261.484375
2310,194525.375
2311,214877.109375
2312,186831.265625
2313,185821.296875
2314,188972.84375
2315,194300.71875
2316,204962.90625
2317,202530.796875
2318,194994.5
2319,186598.734375
2320,174674.359375
2321,230798.484375
2322,177001.140625
2323,186600.0625
2324,167928.390625
2325,213497.609375
2326,168145.625
2327,204992.15625
2328,227444.265625
2329,198475.640625
2330,194073.140625
2331,375864.1875
2332,346322.875
2333,310628.8125
2334,255520.953125
2335,261269.640625
2336,325397.9375
2337,201602.6875
2338,273284.53125
2339,211237.6875
2340,407301.6875
2341,219512.5625
2342,225476.265625
2343,233869.296875
2344,221349.015625
2345,233148.765625
2346,209234.40625
2347,208936.234375
2348,233372.375
2349,195147.328125
2350,261468.796875
2351,242610.375
2352,252948.921875
2353,283985.9375
2354,144535.890625
2355,145355.671875
2356,167450.328125
2357,195272.953125
2358,211152.734375
2359,141498.59375
2360,116079.9296875
2361,151087.625
2362,346737.96875
2363,147972.015625
2364,169573.921875
2365,209032.140625
2366,181453.765625
2367,222338.484375
2368,229629.390625
2369,220317.203125
2370,162931.359375
2371,172021.765625
2372,202519.078125
2373,251889.046875
2374,310595.5625
2375,222365.21875
2376,365118.96875
2377,326514.46875
2378,136116.671875
2379,233273.453125
2380,157837.296875
2381,195944.8125
2382,186407.75
2383,203393.65625
2384,240367.640625
2385,159526.96875
2386,142502.578125
2387,143453.6875
2388,110733.1328125
2389,138645.15625
2390,145637.796875
2391,160976.1875
2392,118599.0390625
2393,159997.953125
2394,148814.171875
2395,207632.890625
2396,154719.4375
2397,173987.921875
2398,143142.984375
2399,97536.3671875
2400,66126.1953125
2401,116727.2890625
2402,148152.078125
2403,167552.890625
2404,153099.078125
2405,170883.78125
2406,154649.734375
2407,140499.171875
2408,155593.84375
2409,137266.953125
2410,175015.40625
2411,120470.109375
2412,167237.140625
2413,142484.859375
2414,132133.140625
2415,160562.8125
2416,125825.0703125
2417,143378.640625
2418,138850.265625
2419,147252.21875
2420,135502.609375
2421,175631.21875
2422,120556.4296875
2423,146881.890625
2424,147043.734375
2425,317293.25
2426,166418.390625
2427,143839.046875
2428,187287.109375
2429,118545.1328125
2430,137212.0625
2431,141842.09375
2432,150773.484375
2433,148591.1875
2434,153964.640625
2435,173239.015625
2436,102629.7890625
2437,116446.4609375
2438,134101.71875
2439,120196.4921875
2440,125102.640625
2441,119957.3046875
2442,91115.1953125
2443,127746.1171875
2444,145984.609375
2445,112359.09375
2446,154815.796875
2447,197222.515625
2448,149898.25
2449,114510.2265625
2450,162355.1875
2451,133749.921875
2452,204161.46875
2453,98999.3359375
2454,118363.28125
2455,132817.765625
2456,157228.953125
2457,119081.1015625
2458,128933.109375
2459,111211.5234375
2460,145560.65625
2461,119741.40625
2462,125922.6875
2463,132108.78125
2464,188574.359375
2465,155813.125
2466,142131.71875
2467,135006.265625
2468,99733.0
2469,104873.375
2470,200487.859375
2471,196280.28125
2472,192493.234375
2473,126267.7265625
2474,129367.4921875
2475,214705.75
2476,114685.7890625
2477,131889.671875
2478,175353.328125
2479,127220.2578125
2480,150226.296875
2481,157473.234375
2482,133909.1875
2483,120855.046875
2484,138909.5
2485,128707.9765625
2486,159998.265625
2487,267736.875
2488,143649.765625
2489,162527.375
2490,160336.734375
2491,106659.4140625
2492,195624.765625
2493,154406.96875
2494,154816.703125
2495,128517.2265625
2496,253398.421875
2497,173939.375
2498,116279.3515625
2499,105006.7421875
2500,135855.078125
2501,151920.359375
2502,164806.40625
2503,122127.2578125
2504,218101.75
2505,223244.421875
2506,267100.875
2507,323380.9375
2508,269195.71875
2509,234486.734375
2510,213150.625
2511,175103.578125
2512,214611.390625
2513,222979.953125
2514,226970.296875
2515,157466.546875
2516,175609.0625
2517,156592.796875
2518,162548.359375
2519,239291.96875
2520,222491.0
2521,202878.3125
2522,226398.03125
2523,126784.3515625
2524,149812.5625
2525,147048.9375
2526,163165.5625
2527,140377.09375
2528,133770.390625
2529,148407.515625
2530,129298.8671875
2531,287591.125
2532,231820.0
2533,206656.140625
2534,219777.96875
2535,319484.15625
2536,235908.71875
2537,223698.90625
2538,190841.015625
2539,191896.359375
2540,181605.375
2541,182303.46875
2542,186023.140625
2543,153090.890625
2544,151494.578125
2545,155132.015625
2546,147001.078125
2547,129194.0703125
2548,174622.5
2549,176407.125
2550,558888.0
2551,144851.890625
2552,135200.15625
2553,98814.4453125
2554,113005.6875
2555,118013.046875
2556,119395.9765625
2557,134917.71875
2558,215638.359375
2559,148448.234375
2560,128271.7265625
2561,119041.3828125
2562,140977.53125
2563,135309.46875
2564,169506.984375
2565,141779.578125
2566,167465.296875
2567,148056.46875
2568,264572.5625
2569,182241.71875
2570,115456.2578125
2571,208383.328125
2572,144554.921875
2573,211146.84375
2574,239384.78125
2575,145278.65625
2576,159861.828125
2577,171922.578125
2578,81685.0546875
2579,88519.5703125
2580,138858.390625
2581,185833.203125
2582,144740.828125
2583,281535.75
2584,178944.953125
2585,210417.234375
2586,272941.6875
2587,208116.609375
2588,140404.125
2589,154922.015625
2590,221712.421875
2591,257060.140625
2592,224882.71875
2593,230575.984375
2594,165727.28125
2595,186250.265625
2596,325919.625
2597,196521.40625
2598,283317.25
2599,307611.21875
2600,161747.5625
2601,156602.703125
2602,96706.3671875
2603,114880.3046875
2604,99694.0390625
2605,100266.0234375
2606,171676.4375
2607,211500.890625
2608,209490.421875
2609,181422.734375
2610,121290.1484375
2611,163424.765625
2612,168938.6875
2613,129887.15625
2614,122822.8671875
2615,166540.390625
2616,160816.8125
2617,252434.75
2618,190512.859375
2619,224051.46875
2620,189896.390625
2621,178583.9375
2622,198975.15625
2623,245731.171875
2624,338558.8125
2625,326492.28125
2626,169919.453125
2627,150200.9375
2628,404971.0625
2629,495238.5
2630,315182.71875
2631,440222.65625
2632,375738.0625
2633,266365.125
2634,339450.875
2635,165091.46875
2636,186768.234375
2637,189943.28125
2638,288404.75
2639,185587.4375
2640,157328.5
2641,125708.7734375
2642,210549.5625
2643,113919.25
2644,133330.515625
2645,102086.515625
2646,97762.5390625
2647,114748.0859375
2648,147551.484375
2649,141180.578125
2650,112742.53125
2651,140454.9375
2652,397368.75
2653,236572.625
2654,282731.5
2655,414224.25
2656,289782.0625
2657,294265.75
2658,270449.21875
2659,278458.59375
2660,323235.8125
2661,338796.8125
2662,322804.125
2663,272393.21875
2664,221226.609375
2665,303286.0
2666,256824.953125
2667,182455.90625
2668,187513.984375
2669,183085.96875
2670,276463.1875
2671,194872.3125
2672,188368.078125
2673,205736.859375
2674,204877.484375
2675,168199.859375
2676,196132.0
2677,203085.5625
2678,266510.28125
2679,258908.359375
2680,270568.9375
2681,360469.875
2682,297894.375
2683,415320.625
2684,293182.375
2685,296082.15625
2686,266643.6875
2687,308615.46875
2688,206072.40625
2689,198766.390625
2690,473699.9375
2691,203246.078125
2692,141257.0625
2693,206752.21875
2694,134569.5
2695,194874.109375
2696,184537.734375
2697,208861.40625
2698,144797.21875
2699,192109.515625
2700,161577.078125
2701,165795.359375
2702,132151.796875
2703,132897.984375
2704,150000.28125
2705,127996.7734375
2706,121110.9296875
2707,135799.5
2708,131435.140625
2709,116787.2578125
2710,133484.34375
2711,421698.875
2712,343327.71875
2713,176063.984375
2714,146062.765625
2715,177991.625
2716,152011.421875
2717,209979.46875
2718,232210.859375
2719,160051.28125
2720,172246.8125
2721,145555.234375
2722,179003.421875
2723,154496.859375
2724,135889.921875
2725,140389.9375
2726,163407.5625
2727,171500.53125
2728,176779.3125
2729,155569.421875
2730,150161.796875
2731,125091.703125
2732,129525.9609375
2733,168050.21875
2734,154530.671875
2735,156167.671875
2736,154685.828125
2737,121906.625
2738,149842.34375
2739,164237.09375
2740,141828.046875
2741,161051.109375
2742,159970.703125
2743,166453.953125
2744,166818.421875
2745,152838.75
2746,138245.8125
2747,147368.828125
2748,132176.203125
2749,141665.078125
2750,145449.96875
2751,143782.390625
2752,188469.625
2753,182991.96875
2754,340116.4375
2755,147909.015625
2756,112532.671875
2757,109933.75
2758,103127.4375
2759,143069.953125
2760,179042.015625
2761,154970.90625
2762,160560.015625
2763,200178.234375
2764,142335.484375
2765,238722.578125
2766,162073.078125
2767,99665.8515625
2768,135445.96875
2769,151017.765625
2770,143415.453125
2771,120366.0078125
2772,129572.890625
2773,185209.828125
2774,151108.296875
2775,130196.6484375
2776,145808.859375
2777,138072.671875
2778,99305.953125
2779,160999.109375
2780,118284.3671875
2781,98889.0390625
2782,115342.5390625
2783,132580.671875
2784,123045.9765625
2785,134464.390625
2786,91049.6328125
2787,128263.1796875
2788,95082.3203125
2789,180440.953125
2790,107294.8359375
2791,95017.7421875
2792,88742.015625
2793,159969.125
2794,121770.6875
2795,121507.4453125
2796,110676.6953125
2797,192259.21875
2798,152681.296875
2799,130478.1484375
2800,94999.734375
2801,116608.4140625
2802,132954.859375
2803,207363.375
2804,143245.0625
2805,105361.71875
2806,103910.5234375
2807,156778.53125
2808,162475.640625
2809,129014.4921875
2810,141861.59375
2811,182875.640625
2812,159365.59375
2813,205273.96875
2814,198735.53125
2815,126870.390625
2816,231251.203125
2817,174080.359375
2818,134789.625
2819,165211.171875
2820,163104.203125
2821,125212.6640625
2822,216780.859375
2823,414589.59375
2824,217857.53125
2825,158856.828125
2826,136089.984375
2827,156430.890625
2828,271906.0
2829,203090.84375
2830,251298.265625
2831,187446.078125
2832,307437.0
2833,277062.78125
2834,227612.578125
2835,223972.484375
2836,206424.59375
2837,176256.296875
2838,144425.125
2839,192235.140625
2840,218953.296875
2841,214031.078125
2842,225121.671875
2843,162807.015625
2844,173433.234375
2845,128644.3203125
2846,221398.828125
2847,217658.46875
2848,204540.578125
2849,212128.75
2850,275394.4375
2851,244349.609375
2852,236377.796875
2853,245535.609375
2854,148822.9375
2855,216378.4375
2856,214573.421875
2857,193693.625
2858,215595.296875
2859,138576.109375
2860,144524.078125
2861,163381.171875
2862,200214.640625
2863,137606.9375
2864,261132.546875
2865,145348.65625
2866,165415.078125
2867,114683.3046875
2868,127371.3125
2869,136409.171875
2870,160805.75
2871,107370.484375
2872,79856.9375
2873,124180.5390625
2874,157884.640625
2875,131391.640625
2876,151369.265625
2877,127958.6640625
2878,154649.296875
2879,158534.390625
2880,121890.2421875
2881,184502.078125
2882,179510.109375
2883,178754.296875
2884,177531.359375
2885,166974.4375
2886,266196.09375
2887,115263.7109375
2888,141904.5
2889,85023.6015625
2890,97569.84375
2891,159932.375
2892,84987.2421875
2893,110599.0546875
2894,99276.1875
2895,296544.625
2896,276754.65625
2897,169779.0
2898,168657.546875
2899,198978.0
2900,154847.421875
2901,160777.359375
2902,217623.796875
2903,343899.25
2904,373792.3125
2905,166379.359375
2906,201086.828125
2907,123805.34375
2908,124766.6015625
2909,186018.796875
2910,84555.3984375
2911,95960.3984375
2912,154525.4375
2913,97781.140625
2914,87835.5078125
2915,89043.0703125
2916,99668.7734375
2917,188502.03125
2918,129292.96875
2919,223877.796875
